292.13989257813	22.721485137939
292.13989257813	22.721485137939
292.13989257813	22.721485137939
281.60293579102	33.475593566895
286.32690429688	33.475593566895
292.13793945313	22.775373458862
292.13793945313	22.775373458862
292.13793945313	30.683887481689
292.13793945313	22.721227645874
280.01336669922	33.475593566895
280.01336669922	33.475593566895
280.01336669922	33.475593566895
280.01336669922	33.475593566895
282.33215332031	33.475593566895
274.41268920898	33.475593566895
274.41268920898	33.475593566895
266.04919433594	22.81530380249
266.04919433594	22.81530380249
266.04919433594	22.81530380249
266.04919433594	22.81530380249
266.04919433594	22.81530380249
266.04919433594	22.81530380249
285.41256713867	33.486846923828
283.59875488281	33.486846923828

